HAL Bangalore Airport,12968,864,12.95,77.668333333333,Local Business,Hotel
angalore airport,7930,456,13.201034549776,77.709107606573,Airport,Airport
angalore International Airport-HMS,1,18,13.03799,77.59307,Industrials,Industrials
harati Vidyalaya (Old Airport Road - Bangalore),13,284,12.95909,77.66046,School,School,School
otel Airport gateway Bangalore,157,211,13.14711,77.61962,Local Business,Hotel
otel Airport Gateway Bangalore,23,39,13.1980305,77.6566696,Hotel,Hotel
Jspiders - old airport road,Bangalore",134,1803,12.8524945,77.6687747,Education,Technical Institute,Education
empe gowda international airport bangalore,276352,9999,13.200708663072,77.709153799369,Tours/Sightseeing,Airport Terminal,Airport,Tours & Sightseeing
range Suites Airport Transit Stay Bangalore,103,129,13.163423264084,77.63214379549,Hotel,Bed and Breakfast,Hotel
rra Suites - Transit Airport Hotel Bangalore,265,1069,13.157620903257,77.625368506111,Airport,Hotel,Airport
angalore airport taxi,0,12,12.998624229337,77.554964032017,Tours/Sightseeing,Tours & Sightseeing
Bangalore International Airport Metro,BIA Metro",125,67,12.9833,77.5833,Transportation,Train Station,Railroad,Airport Terminal
irport Pickup and Drop Taxi in Bangalore,0,15,13.00186,77.57519,Tours/Sightseeing,Tours & Sightseeing,Taxi
irport Pickup and Drop Cabs in Bangalore,0,18,13.00186,77.57519,Transportation,Car Rental
Bengaluru Airport, Bangalore",1256,165,12.9442299,77.50433,Airport,Airport,Airline
angalore Domestic Airport - Departure,7894,199,13.201076,77.70862,Local Business,Airport Terminal,Airport
angalore International Airport - Departure,23852,560,13.2009318,77.7105706,Local Business,Airport
Bangalore Airport, Domestic Terminal",42792,824,13.200852984578,77.709270146039,Local Business,Airport
angalore International Airport limited,4036,96,13.193496297797,77.649827607627,Local Business,Airport
ustbake Old Airport Road,4,522,12.959770208138,77.64965057373,Food/Grocery,Bakery
ranzotel Airport Hotel Bangalore,0,0,13.1470732728,77.620610296726,Hotel,Hotel,Bed and Breakfast
ustoms Bengaluru Airport,11,1207,13.19952,77.69931,Government Organization,Government Organization
bove Ground Levell Lounge - Bengaluru Airport,2956,1794,13.199754990987,77.701835632324,Restaurant/Cafe,Airport Lounge
olkata Airports Going to Bangalore,2,0,22.5697,88.3697,Local Business,Advertising Service
Air India SATS Cool Port, Bangalore International Airport",4,0,13.2002591,77.7087857,Local Business,Professional Service
engaluru International Airport - Duty Free Shopping operated by Nuance,411,56410,13.200521994208,77.709225790833,Shopping/Retail,Airport Terminal,Shopping/Retail
adaprabhu Kempegowda International Airport,1434,2021,13.200557298677,77.709043219135,Airport,Airport,Airport Terminal
empe gowda international airport,490,235,13.00075,77.5497,Tours/Sightseeing,Airport,Tours & Sightseeing
angalore International Airport - Terminal-1,8108,251,13.0177791643,77.6687928235,Local Business,Airport,Airport Lounge
empgowda International Airport Bangalore,1786,31,13.2021379,77.7008114,Local Business,Airport
angalore International Airport,2347,54,13.200765960606,77.70910441,Local Business,Airport
riority Pass Lounge At Bangalore International Airport,5593,227,13.201035833544,77.709566412314,Local Business,Airport,Airport Lounge
Bengaluru International Airport, Banglore, Karnataka, India",12051,851,13.201016834072,77.709213149837,Local Business,Airport,City
AGAN Project-Airport Authority Of India,0,82,12.96753,77.71501,Government Organization,Government Organization
angalore International Airport (BLR),7318,312,13.200852984578,77.709270146039,Local Business,Airport Terminal
ip Deepa Spa 9539724694 Full Service St Time3k in Airport Road,0,56,13.03231,77.58674,Professional Service,Adult Entertainment,Dating Service,Spa
ip Deepa Spa 9538724694 Full Service St Time3k in Airport Road,0,59,13.04633,77.59874,Professional Service,Adult Entertainment,Dating Service,Escrow Service
IA Bengaluru,4709,3513,13.200331513246,77.709139185503,Airport,Airport,Airport Terminal,Port
iaapa Sites Near Airport Chikkajala,39,55,12.83705,77.72366,Real Estate,Business Consultant,Street,Real Estate
Kempegowda International Airpot,Bengaluru",1864,45,12.93755,77.4965,Airport,Airport
engaluru Domestic Terminal,28189,976,13.200963143427,77.709168109382,Local Business,Airport Terminal
al Old Airport Road,5153,209,12.9543269647,77.6828270118,Local Business,Airport
angalore Airport,430,4,13.20101858125,77.7091826375,Local Business,Airport,Coffee Shop
Bengaluru International Airport, India - Departure Gate",8365,418,13.2008829,77.709802967391,Local Business,Airport Terminal
et Airways Lounge- Bangalore International Airport,11487,1077,13.200916638884,77.709033700107,Local Business,Airport Lounge
Kempagowda International Airport, Bengaluru",5578,143,12.97358,77.67413,Local Business,Airport
ampegowda International Airport Bangalore,585,8,13.20027421,77.7088531,Local Business,Airport
evanahalli International Airport,3739,406,12.9987365142,77.5841319186,Local Business,Airport Terminal,Airport,Airline
englore Airport,2133,128,25.4912731,77.0493863,Local Business,Airport
laza Premium Lounge Bangalore Domestic Airport,2761,69,13.2010988464,77.708837414539,Local Business,Airport Lounge,Hotel
Plaza Premium Lounge, Kempegowda International Airport",21278,894,13.200688011286,77.709844588673,Local Business,Airport Lounge
Airport road,Bangalore",3834,155,12.954976178592,77.650720957231,Local Business,Travel & Transportation
angalore International Airport,260,6,12.80139768,77.69554062,Local Business,Airport,Cafe
empegowda Banglore Airport,1296,30,13.021941580327,77.58444070816,Local Business,Airport
Plaza Premium Lounge, Bangalore International Airport",617,21,13.200298963077,77.710496923389,Local Business,Airport Lounge,Hotel
angalore International airport (BLR),1600,60,28.6351766522,77.1127222797,Local Business,Airport Terminal,Arts & Entertainment
aj Bangalore in International Airport,2480,97,13.196956175827,77.710525631181,Local Business,Hotel
andi Upachar,2720,684,13.268139852019,77.719487802377,Restaurant/Cafe,Vegetarian & Vegan Restaurant,Highway,Airport
IAL INTL AIRPORT Bangalore,4569,210,13.19815071005,77.677015008962,Local Business,Airport Terminal,Airline
ld Airport Road Bangalore,2794,70,12.961211991707,77.636943394841,Local Business,Airport
irport Bangalore,91,2,23.8059151,86.4677691,Local Business,Airport Terminal
empagouda International Airport,264,3,12.97923363,77.60252522,Local Business,Airport
Bangalore Airport,india",372,22,12.963475,77.581435,Local Business,Airport Lounge
Jakkur Airfield, bangalore",206,4,13.07564,77.60392,Local Business,Airport
angalore's Airport Going to Kolkata,82,5,13.20130657,77.70918642,Local Business,Airport
irport Road Bangalore,523,7,13.04939735,77.60087045,Local Business,Airport
riya priya,107,2297,13.10212,77.57684,Airport,Airport
angalore International Airport Road,469,10,13.013048764188,77.583895257208,Local Business,Travel & Transportation
angalore International Airport Lounge,6956,368,13.200852984578,77.709270146039,Local Business,Airport Terminal
empagoda Bangalore International  Airport,897,23,13.201224141901,77.709771087413,Local Business,Airport Terminal
anglore International Airport,16645,855,13.201140158333,77.710210867667,Airport,Airport,Workplace & Office,Restaurant
angalore Airport,57,1,13.2014041525,77.708908025,Local Business,Airport Terminal,Airport
angalore International Airport Gate 16,356,14,13.201043655019,77.709830132798,Local Business,Airport
angluru International Airport,2093,175,12.8444556,77.6620906,Local Business,Travel & Transportation
agini Resturant New Airport Road,158,3,13.14580115,77.61825871,Local Business,Airport,Fast Food Restaurant
Kempegowda International Airport, Bangalore",525,9,12.9171519,77.6715545,Local Business,Airport
angalore International Airport Limited,52,0,12.91645969,77.66794978,Local Business,Airport
angalore International Airport Road,166,5,13.08548,77.5936,Local Business,Airport
angalore Domestic Airport,151,5,13.01179042,77.64791098,Local Business,Airport
Airport,Bangalore",170,4,12.9950463,77.6680329,Local Business,Airport Terminal,Airport,Outdoors
Old Airport Road, Bangalore",109,2,22.614192507375,88.401685044248,Local Business,Professional Service,Airport
angalore International Airport,56,9,12.9833,77.5833,Airport,Airport
Bangalore International Airport,India",2,0,-26.270303,28.118091,Local Business,Local Business
angalore domestic Airport,1,0,12.892000198364,77.718819618225,Local Business,Local Business
on the Runway, Bangalore International Airport",375,6,13.200187457393,77.710234683646,Local Business,Convention Center,Travel & Transportation
Chili's , Old Airport Road , Bangalore",4,0,12.95940458,77.65851897,Local Business,Local Business
omestic airport Bangalore,5,0,12.9374759,77.6245113,Local Business,Local Business
angalore International Hong Kong International Airport,2,0,13.200855452118,77.709276379052,Local Business,Local Business
Larsen And Toubro, Bangalore International Airport",1,3,12.94399,77.6210818,Local Business,Airport Terminal
Clorks Exotica, Near Bangalore Airport",3,0,12.953025237669,77.536883130742,Local Business,Local Business
h-7 Near Bangalore International Airport,1,1,13.1231309,77.6186343,Local Business,Just For Fun
ost Luggage Department At Bangalore International Airport,2,0,13.200347600717,77.70949178049,Local Business,Luggage Service
ingapore Airlines - Bangalore International Airport.,4,0,13.200409275362,77.709737826087,Local Business,Airline
angalore International Airportt,4,0,22.2896,114.15561,Local Business,Airport
empagowda International Airport Bangalore,1,1,18.68305,73.72002,Local Business,Local Business
Cafe Coffee Day, Bangalore International Airport (International Departures)",6,0,12.911617795824,77.479345858469,Local Business,Local Business
underwater restaurant,near bangalore airport,bangalore",12,1,12.925689936192,77.600547624581,Local Business,Local Business
angalore Domestic Airport,1,0,19.081039015517,73.001017570496,Local Business,Airport Lounge
heck In At Bangalore Airport For Mohankeda  Jai Guru Dev,3,1,13.201749790472,77.7121590358,Local Business,Local Business
afe Lavazza Bangalore International Airport,7,0,13.01774064964,77.630746598145,Local Business,Coffee Shop
ear Bangalore International Airport,59,6,12.9401436,77.572442,Local Business,Convention Center,Just For Fun,Airport
Bangalore International Airport, Bangalore",1,0,19.139209725159,72.826404418605,Local Business,Local Business
angalore International Airport (BIA),1,0,12.989633943662,79.985316197183,Local Business,Local Business
afe cofee day Bangalore international airport,6,0,13.16656603,77.63070307,Local Business,Food & Restaurant
angalore Airport Construction Site,1,0,13.2339842,77.711086,Local Business,Local Business
heck in at Bangalore airport,2,1,19.112474470588,72.854879882353,Local Business,Local Business
ALL-WAYS LOGISTICS BANGALORE,OXFORD TOWER,OLD AIRPORT ROAD",13,0,12.959888096426,77.646061565531,Local Business,Local Business
angalore Internatinal Airport,3,0,13.15439,77.62168,Local Business,Airport
angalore Internatoinal Airport,0,0,21.151828,79.0890017,Local Business,Airport Terminal
angalore International Airport Karnataka,2,0,13.18121,77.70994,Local Business,Local Business
devenhaali,airport bangalore",2,0,12.948075714802,77.71518839939,Local Business,Local Business
angalore Kempegowda International Airport,1,0,12.925225700741,100.87076319148,Local Business,Local Business
irport Bangalore,1,0,13.050759152874,77.505232318606,Local Business,Local Business
Business Class Lounge, Bangalore International Airport",3,0,12.9597498,77.7499881,Local Business,Airline,Airport Lounge
Airport Rd Bangalore, 3rd cross Road. Sam's",3,0,12.9595,77.65739,Local Business,Local Business
Yelahanka new airport,bangalore....!",1,0,13.089397586882,77.634026706219,Local Business,Local Business
t Bangalore international airport,133,1,13.19812156,77.69187667,Local Business,Local Business
Hotel Royal Orchid At Hal Airport Road, Bangalore",1,0,12.97492156,77.65657401,Local Business,Hotel
et Airways at Bangalore International Airport,2,26,12.9833,77.5833,Local Business,Airport
angalore International Airport,1,0,13.012125,77.68065,Local Business,Local Business
attan in Airport Road Bangalore,0,0,12.960333,77.664284,Local Business,Local Business
ports Bar Bangalore Airport,3,0,13.200966397938,77.709857271104,Local Business,Sports Bar
Indianoil Skytanking, Bangalore International Airport",1,0,13.056391967275,77.588178718812,Local Business,Local Business
Bangalore International Airport, India",5,0,53.423265374514,-6.2538344207952,Local Business,Local Business
Shulabh Shauchalya, Bangalore Airport",1,0,13.196513,77.708349,Local Business,Local Business
angalore International Airport (BIA),1,2,26.789322546374,75.825959232715,Local Business,Local Business
nternational Airport Bangalore (gate 2),1,0,13.4383,77.72396,Local Business,Airport,Hotel
CL Old Bangalore Airport,2,1,12.975808141593,77.607193362832,Local Business,Local Business
nternational airport Bangalore to Mumbai,1,1,12.96249,77.643465,Local Business,Airport
empegoda Airport Bangalore,9,0,13.200004,77.7045563,Local Business,Airport
THE LEELA PALACE 23, Airport Road, Bangalore",2,0,17.417608703704,78.562361419753,Local Business,Local Business
AL Bangalore international Airport,1,0,27.054441240641,82.510809581804,Local Business,Local Business
VVIP Terminal, Bangalore Airport",4,0,13.20078,77.7094,Local Business,Local Business
