Afterdusk Entertainers,0,448,12.96643,77.58721,Event Planner,Event Planner,Event
BOX Office Entertainers,22,518,12.976248459173,77.615149526181,Movie & Television Studio,Movie & Television Studio,Music Production,Entertainer
Pawan Kalyan Abhimanulam,2920,9357,13.03825,77.56492,Local Business,Entertainer
Radio City 91.1,874,7402,12.919645046211,77.600757116958,Local Business,Entertainer
Kalakari Creations,24,9932,12.9593399,77.69242,Arts/Entertainment/Nightlife,Entertainer
Motorace Entertainment,48,328,13.03306,77.57629,Company,Entertainer,Event Venue
RVCE Confessions,1,3899,12.923925,77.499661111111,University,Entertainer,College & University
Shuja's Studio,58,2,12.9984791,77.6139206,Local Business,Entertainer
Ibis Services,6,535,12.95888,77.5154,Local Business,Entertainer
TGS Event Management,0,3349,12.90758,77.63256,Local Business,Entertainer
PunchTantraa,80,7549,12.9483404,77.5714798,Arts/Entertainment/Nightlife,Arts & Entertainment
Indivibe,0,28103,12.97081,77.64436,Company,Arts & Entertainment
Reload Entertainment,47,4233,12.9833,77.5833,Event Planner,DJ,Event,Web Design
Flower Show @ Lalbagh!,6168,530,12.949358,77.592266,Local Business,Arts & Entertainment
Bengaluru Ganesh Utsava,18,23217,12.94472,77.57104,Arts/Entertainment/Nightlife,Arts & Entertainment
PraJyothi,0,2588,12.91572,77.5245514,Event Planner,Arts & Entertainment,Arts & Crafts Supply Store,Event Planner
White Orchid Convention Center Bangalore,13282,814,13.042815459443,77.618403298368,Local Business,Arts & Entertainment
galleri5,25,4504,12.91212,77.64481,Internet/Software,Arts & Entertainment
World Of Oddballs,2,6779,12.92742,77.60912,Arts/Entertainment/Nightlife,Arts & Entertainment
"ClayStation, Bangalore",187,12694,12.91607,77.62706,Local Business,Arts & Entertainment
Art'zire,3965,10197,12.927868898571,77.668998024286,Arts/Entertainment/Nightlife,Arts & Entertainment
Lahe Lahe,1141,2545,12.966529628601,77.648341655731,Non-Profit Organization,Arts & Entertainment
Fun&travel FREAK - magazine Bangalore,0,36,12.94318,77.59864,Arts/Entertainment/Nightlife,Entertainer,Tours & Sightseeing,Outdoor Recreation
Magicgangadhar,0,37,12.88632,77.5556,Arts/Entertainment/Nightlife,Entertainer
Karnataka's Fabulous Girls and Boys,5,3036,12.98132,77.59437,Arts/Entertainment/Nightlife,Entertainer
Weed,43,509,12.92267,77.56569,Attractions/Things to Do,Entertainer
Commerce@Mantri,545,12,12.912533647212,77.600848733462,Local Business,Entertainer
H.K.P water waking ball,3,137,13.0226465,77.5998456,Event Planner,Entertainer,Event
Passion Connect,70,286086,12.924120157142,77.585059529114,Internet/Software,Arts & Entertainment,Education
ITW Sports,0,154545,12.93628,77.63123,Company,Sports Promoter,Broadcasting & Media Production,Arts & Entertainment
Bangalore Online Vijay Fans Club,884,122821,12.84031,77.67749,Non-Profit Organization,Entertainment Service
Rockline Entertainments,600,265440,12.9865129,77.56738,Movie & Television Studio,Movie & Television Studio
Bangalore Sex Club,630,25027,12.98132,77.59437,Business Service,Adult Entertainment,Business Service
Radio Mirchi Kannada,768,210539,12.931647506738,77.601150075116,Organization,Entertainment Service,Broadcasting & Media Production,Organization
Raj Dynasty,0,15962,13.10719,77.37416,Arts/Entertainment/Nightlife,Arts & Entertainment
Hello Bangalore,54571,17016,9.93599,76.26145,Media/News/Publishing,Pub
IPL T20 2016,1,7017,12.96965,77.57966,Arts/Entertainment/Nightlife,Arts & Entertainment
Picturexplod Entertainment,93,26920,12.896309,77.6580523,Movie & Television Studio,Movie & Television Studio
M/s Sense Entertainment Pvt Ltd,42,176920,12.97052,77.60004,Movie Theater,Movie Theater
Markets By Mindcraft,0,7634,12.86549,77.59936,Arts/Entertainment/Nightlife,Arts & Entertainment
Game Square,16,3780,12.98899,77.50798,Arts/Entertainment/Nightlife,Entertainment Service,Video Game,Internet Cafe
AVS Entertainments,1069,6845,12.9860802,77.5143814,Arts/Entertainment/Nightlife,Arts & Entertainment,Event Planner,Organization
Escape Room Bangalore,8105,5366,12.933671791695,77.621304988861,Attractions/Things to Do,Entertainment Service
Enoteca,392,15981,12.926257369899,77.624306455703,Education,Arts & Entertainment,Education,Education
Karnataka Chitrakala Parishath,14728,6763,12.988924314474,77.581072439933,Local Business,Arts & Entertainment
Mehandi designs by chandana,31,9646,12.9526,77.5807899,Arts/Entertainment/Nightlife,Arts & Entertainment,Spas/Beauty/Personal Care
Screen Dreams,24,19488,12.97521,77.60787,Organization,Arts & Entertainment,Organization
Atta Galatta,5099,14059,12.934158717327,77.616950994301,Book Store,Arts & Entertainment,Book Store
CounterCulture,11627,24381,13.002419961705,77.625762820244,Arts/Entertainment/Nightlife,Arts & Entertainment
Alfaaz Mere - Feelings Inside,1,6796,12.9833,77.5833,Local Business,Arts & Entertainment
Telugu Movies,12,2995,12.88512,77.61142,Movie Theater,Entertainment Service,Movie Theater,Movie & Television Studio
Flight 4 Fantasy,101,16620,12.93794,77.61049,Arts/Entertainment/Nightlife,Arts & Entertainment
Magician Sharan Kuttappa,5,2075,13.02238,77.59999,Arts/Entertainment/Nightlife,Entertainer,Arts & Entertainment
7C Media and Entertainers,53,966,12.9859288,77.5600786,Company,Arts & Entertainment,Professional Service
Jain Dancing Star - A Rajaldesar Parishad Bangalore Initiative,2,649,12.9833,77.5833,Arts/Entertainment/Nightlife,Entertainer,Dance Club,Event
High Voltage Events,0,738,12.85523,77.66706,Event Planner,Entertainer,Event
Pirates of kannada,0,331,12.9833,77.5833,Arts/Entertainment/Nightlife,Entertainer
The 3rd Eye Events,40,536,12.9833,77.5833,Arts/Entertainment/Nightlife,Entertainer,Arts & Entertainment,Event
MAD eventz,1,454,13.03733048,77.55436874,Event Planner,Entertainer,Event
E2 Endless Entertainers,0,441,12.9833,77.5833,Event Planner,Event Planner
BluoO @orion,2390,201,13.011412834904,77.555238788758,Local Business,Entertainer
Alister.Festo,0,264,12.936538961039,77.607673506493,Event Planner,Entertainer
Cupid Nights,4,239,12.99471,77.60567,Arts/Entertainment/Nightlife,Entertainer,Event
Pearl Entertainers,17,179,12.9833,77.5833,Event Planner,Wedding Planning,Entertainer
Rolling Views,0,140,12.92698,77.50148,Media/News/Publishing,Entertainer
Groove Funk Entertainers,2,312,13.02267,77.64753,Event Planner,Event Planner
Wrogn,30,57,12.93836,77.56326,Club,Entertainer
Metro Bangalore,29,16,12.998298,77.6945973,Business Service,Entertainer,Business Service,Train Station
Jenny Kiss Bangalore Entertainer,0,4,12.89833,77.62023,Arts/Entertainment/Nightlife,Adult Entertainment
Joy Bubbles,0,50,13.01142,77.67679,Event Planner,Entertainer
Innovative Events,0,5,12.97667,77.5998199,Event Planner,Entertainer,Business Consultant
TVS Events,0,1,12.91396,77.58609,Arts/Entertainment/Nightlife,Entertainer
Alia Bhatt Studio,1,12,12.9175466,77.6514143,Local Business,Entertainer
SAMEN Entertainers,0,10,13.02526,77.54594,Movie Theater,Movie Theater,Broadcasting & Media Production
QA r,0,0,12.99893,77.67576,Outdoor Gear/Sporting Goods,Entertainer
Janasenaparty,2,4471,13.03825,77.56492,Local Business,Entertainer
Testsml,0,4,12.90921,77.64943,Attractions/Things to Do,Entertainer
The Hwakz,0,1,12.92533,77.61529,Club,Entertainer,Event
Mad  Entertainer,0,182,12.94092,77.62062,Local Business,Local Business
