Bangalore Film Academy,83,4198,12.9731595,77.6213693,Media/News/Publishing,College & University
Bangalore International Short Film Festival,377,5618,12.9833,77.5833,Movie Theater,Movie Theater
Nirvana Films,107,51715,12.9833,77.5833,Company,Advertising Agency
Innovative Film City,76695,12623,12.96698,77.5872879,Arts/Entertainment/Nightlife,Amusement Park Ride,Amusement,Entertainment Service
Innovative film city Bangalore,4183,173,12.777821829189,77.41515135027,Local Business,Place to Eat/Drink,Outdoors
Innovative Filmcity Bangalore,7841,336,12.777375280094,77.415509222435,Local Business,Outdoors
Filmy Vivah,1,325,12.9588699,77.64552,Company,Photographer
Corporate Film Makers in Bangalore,0,20,12.9358,77.70684,Local Business,Advertising Agency
Film Editing courses - India,0,3401,12.91858,77.61494,Education,Education
Eleven Elements Films,1,755,12.969326396209,77.648706436157,Media/News/Publishing,Movie & Television Studio,Broadcasting & Media Production
Hanzo Films,1,455,12.96513,77.6395299,Media/News/Publishing,Broadcasting & Media Production
Film Factory,0,178,12.96643,77.58721,Media/News/Publishing,Broadcasting & Media Production
3sixteen films,7,2792,12.99179,77.66189,Media/News/Publishing,Media/News/Publishing
Triangle Films,4,764,12.97646,77.62947,Media/News/Publishing,Advertising Service,Advertising Agency,Broadcasting & Media Production
IMI Film Club of Bangalore,2,237,12.9932203,77.5960236,Education,Education,Education
TriTrance Films,32,1425,13.0500633,77.4762483,Company,Company
Chill Panther Films,0,322,13.007652010783,77.569114565849,Company,Broadcasting & Media Production,Photographic Services & Equipment,Movie & Television Studio
RocknRolla Films,0,78,12.99895,77.6040497,Movie Theater,Movie Theater,Broadcasting & Media Production,Movie & Television Studio
Falana Films,36,1488,12.9833,77.5833,Movie & Television Studio,Movie & Television Studio
Vivaha Films,0,488,12.9616699,77.529068,Professional Service,Photographer
Eastern Light Films,7,1446,12.97123,77.7493,Movie & Television Studio,Theater,Movie Theater,Movie & Television Studio
Castaway Films,1,377,13.03474,77.57434,Company,Company
SZ Photo & Films,5,14268,12.9086504,77.6900864,Small Business,Photographer
Infinite Films,5,3063,12.9705896,77.5560074,Professional Service,Professional Service
GypsyFilms,0,293,13.0107698,77.5808029,Media/News/Publishing,Advertising Service,Broadcasting & Media Production
Shramajeevi Agri Films,59,3015,12.979285416653,77.590509777832,Farming/Agriculture,DVD & Video Store,Farming/Agriculture
BMI Films,1,84,12.97087,77.64477,Media/News/Publishing,Media/News/Publishing
Moksh Films,0,268,12.9585505,77.6652069,Media/News/Publishing,Media/News/Publishing
Crosscut Films,19,822,12.89707,77.57982,Movie & Television Studio,Broadcasting & Media Production,Movie & Television Studio
Anushka Films Enterprises,0,47,13.02474,77.5473899,Movie Theater,Movie Theater
6Appealz - Image and Film Media Production Studio,112,2602,12.871802630197,77.58180141449,Media/News/Publishing,Movie & Television Studio,Photographic Services & Equipment
Impact Films,0,78,12.96393,77.63853,Professional Service,Professional Service
Foureyes Films India,12,1844,12.9365902,77.6157303,Company,Arts & Entertainment
Manan Photography & Films,207,67424,13.029200466715,77.634082244054,Professional Service,Photographic Services & Equipment,Photographer
ConnectFilms Media,0,102,12.96981,77.61675,Media/News/Publishing,Media/News/Publishing
Creative Chisel Wedding Films,13,16481,13.02262,77.62569,Movie & Television Studio,Artistic Service,Movie & Television Studio
Dreamwedz Wedding Films,9,3806,13.0339203,77.634819,Professional Service,Artistic Service
Film Factory Combines,8,741,12.966206271186,77.584863050847,Company,Company
Doctor Films,0,1734,12.987665,77.622345,Media/News/Publishing,Broadcasting & Media Production
FILMM FUEL Productions NMIT,0,163,13.09936,77.59256,Community Organization,Entertainment Service,Community Organization
Frame Kraft Films,0,48,12.9833,77.5833,Media/News/Publishing,Media/News/Publishing
Inner Eye World Films,5,584,12.9762799,77.63339,Media/News/Publishing,Broadcasting & Media Production
Believe Films,0,128,12.97044,77.63744,Company,Company
The Knot In Frames - Wedding Films,3,8186,13.016018763402,77.705340298184,Professional Service,Artistic Service
Keep Rolling Films,0,654,13.0366497,77.6852722,Media/News/Publishing,Media/News/Publishing
Adarsha Film Institute.,71,545,13.00637,77.57564,Education,Education,Education
Ina Films,1,140,12.9795399,77.6397476,Company,Company
Possum Films,0,89,12.97585,77.641,Media/News/Publishing,Arts & Entertainment
Ever After cinematic wedding films and candid photography services,0,390,12.9128399,77.5891,Professional Service,Professional Service
Yellow Submarine Film Pvt Ltd,3,570,12.9683,77.6381,Company,Advertising Service
Indian Institute of Film and Animation,0,86,12.93729,77.55476,Education,Interior Designer,Education
Indian Institute of Film Technology,158,1444,13.00527,77.54154,University,Technical Institute
ByZero Productions - Ads/Films/Music/Photography,29,2512,12.99037,77.55607,Local Business,Broadcasting & Media Production,Photographer
Vijaya FILM Institute,63,1039,8.8829993,76.5672185,Education,Arts & Entertainment,Education
TEMPLE BELL FILMS,0,347,12.90465,77.59892,Media/News/Publishing,Arts & Entertainment
Time&Space Film School,72,1408,12.9833,77.5833,Education,Education,Education
Decorative Glass Film,1,246,12.9588699,77.64552,Shopping/Retail,Glass Products
Web Interactive Films,0,663,12.9464998,77.6220627,Business Service,Business Service,Arts & Marketing
LightHunters Film & Photography,22,562,13.0755462,77.7931318,Local Business,Photographer
Puttanna Kanagal film Institute,7,63,12.97285368,77.43935843,Education,Education,Education
